9 11 3 4 12 15 9 11 9 12 9 14 12 13 20 9 18 16 20 31 25 32 31 42 36 49 51 0 43 36 42 29 31 31 30 32 26 22 19 17 19 16 13 16 16 10 13 9 11 12 10 12 13 9 7 6 5 6 6 7 8 7 5 4 4 4 5 3 6 6 3 3 3 3 3 4 1 4 3 2 3 3 2 1 2 3 1 1 2 4 2 1 1 2 2 1 2 1 0 1 2 0 2 1 1 1 1 1 2 1 2 2 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 10 4 4 11 15 9 12 12 11 12 17 14 12 15 12 20 15 19 27 23 33 28 32 38 41 39 43 0 50 41 38 33 33 33 29 29 23 27 21 18 21 20 17 17 13 15 19 8 13 11 12 13 9 9 10 6 7 8 6 6 6 5 8 7 5 6 3 9 4 5 7 5 6 3 4 3 4 3 5 2 1 2 1 5 4 2 2 0 3 2 0 1 4 0 0 1 3 2 1 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 8 3 3 11 14 14 11 10 11 10 13 13 15 15 14 18 17 15 19 18 22 23 29 35 37 41 36 50 0 43 45 36 40 43 33 33 33 24 25 21 21 17 15 23 14 20 18 15 16 13 13 12 14 11 10 9 9 8 7 7 10 6 6 8 7 7 4 6 8 6 6 3 6 4 5 6 4 3 6 2 4 3 5 4 4 2 3 4 3 2 2 4 3 2 5 3 1 2 2 1 3 1 1 1 2 0 1 2 1 1 1 2 0 1 0 1 1 2 1 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 2 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9 11 3 3 8 11 10 10 11 9 6 12 13 8 12 12 16 9 16 23 17 26 22 30 31 35 36 42 41 43 0 46 38 38 35 40 37 34 25 29 25 23 20 18 21 17 17 15 16 18 16 16 12 9 10 7 10 9 7 5 5 6 8 6 7 5 5 2 4 6 3 3 3 3 4 2 3 0 4 1 1 1 1 3 2 2 1 1 1 3 1 1 1 0 1 0 0 2 2 0 0 2 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11 7 3 3 10 13 9 8 7 12 8 11 11 9 13 9 15 14 14 20 17 23 21 24 28 35 32 29 38 45 46 0 46 42 41 41 37 31 25 23 24 25 23 21 15 14 17 19 11 17 9 13 10 14 7 9 9 9 8 9 7 9 6 7 4 3 7 2 6 4 3 3 5 4 6 1 3 2 2 3 4 2 1 3 1 5 1 1 1 4 0 0 1 2 0 1 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9 9 2 3 9 11 9 9 8 9 6 10 11 10 13 12 14 11 12 21 18 19 22 20 21 27 30 31 33 36 38 46 0 40 43 41 37 32 29 28 27 21 22 18 20 13 19 22 13 10 14 13 15 10 14 10 9 6 8 8 7 9 5 8 4 5 6 4 5 7 5 6 6 4 4 3 3 4 4 4 2 3 2 3 2 2 2 2 2 7 2 2 1 3 1 2 1 2 2 1 2 2 2 1 1 1 2 1 2 1 2 1 3 0 1 2 1 2 1 0 1 2 2 0 0 0 0 0 1 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10 9 3 3 9 11 7 9 8 11 7 11 9 9 14 9 21 8 13 17 16 14 22 20 20 30 31 31 33 40 38 42 40 0 48 48 44 41 37 33 29 32 28 21 27 18 22 25 18 22 17 22 19 11 16 11 13 11 8 9 9 13 8 6 6 7 6 5 6 6 5 4 2 3 7 4 4 1 4 4 5 3 5 1 2 2 2 1 2 2 1 0 2 3 2 1 0 1 2 3 3 0 2 1 0 0 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 9 2 3 10 15 8 10 7 7 5 11 8 12 9 11 15 10 13 16 15 22 21 26 19 30 32 30 33 43 35 41 43 48 0 49 42 41 37 35 34 25 28 25 27 15 25 26 16 18 17 18 14 13 11 5 8 12 7 5 8 9 5 5 5 3 2 5 6 2 3 4 3 2 3 1 3 2 1 3 1 2 5 2 3 1 1 3 0 3 2 2 1 2 1 2 1 1 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9 8 2 3 10 11 9 10 8 10 6 13 8 9 11 9 14 11 10 16 17 17 14 23 24 25 31 32 29 33 40 41 41 48 49 0 41 36 34 31 31 29 24 23 27 16 20 20 17 19 18 15 13 13 14 10 13 12 12 8 9 9 6 8 3 4 7 3 4 5 3 4 4 5 3 3 2 0 0 2 0 1 2 1 1 1 1 0 1 3 0 1 0 3 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11 7 3 3 9 10 7 6 9 7 6 9 12 8 12 9 16 11 11 16 12 18 16 20 23 21 31 26 29 33 37 37 37 44 42 41 0 48 39 46 42 34 38 31 38 25 29 29 22 25 24 20 26 19 20 16 14 16 15 13 11 16 11 12 5 11 8 10 12 9 10 7 5 7 6 5 5 3 4 5 7 2 4 4 5 4 0 4 5 3 1 0 0 3 0 1 0 1 4 1 2 1 0 1 0 0 1 0 0 0 1 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 9 3 3 9 11 6 10 6 7 6 10 6 6 10 8 13 5 10 15 13 18 11 17 18 22 23 22 23 33 34 31 32 41 41 36 48 0 42 39 38 36 32 32 34 23 30 29 25 25 21 27 25 16 15 16 14 12 13 14 10 15 9 8 9 6 8 7 11 8 6 7 8 7 4 6 6 7 6 5 4 6 2 5 5 4 2 3 3 5 2 2 3 4 4 0 1 3 2 4 3 1 0 3 1 1 1 1 2 0 1 0 3 0 1 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 10 2 3 8 9 7 6 7 7 4 8 9 7 11 9 8 7 10 13 12 11 16 17 19 18 22 19 27 24 25 25 29 37 37 34 39 42 0 50 52 51 47 42 46 35 38 33 27 37 33 28 27 23 24 27 22 21 20 12 18 22 14 17 14 16 12 9 13 11 11 13 11 10 7 7 8 3 6 5 8 5 9 7 7 5 1 5 4 7 3 5 3 6 1 3 3 4 3 4 2 3 3 1 2 0 0 2 3 2 1 2 1 1 2 2 0 0 1 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 8 3 4 7 10 5 10 8 7 5 9 9 9 9 8 12 5 8 9 12 16 13 11 12 17 23 17 21 25 29 23 28 33 35 31 46 39 50 0 56 44 44 38 42 29 37 36 26 30 28 28 26 23 22 21 19 14 15 16 17 17 8 15 9 13 10 12 10 7 10 11 8 7 7 6 6 5 6 6 7 6 4 5 5 3 2 3 4 5 1 3 4 4 2 4 1 4 3 3 2 3 4 1 3 2 1 1 1 4 1 0 1 2 1 1 1 1 1 1 1 2 0 1 0 0 0 2 1 2 1 0 1 0 1 1 1 0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 7 1 2 8 10 7 5 6 9 5 5 7 8 8 8 7 7 8 7 9 11 11 14 14 16 20 19 18 21 25 24 27 29 34 31 42 38 52 56 0 45 36 43 42 26 32 26 25 32 23 26 23 19 19 18 14 13 11 10 11 13 6 13 8 7 9 7 9 6 5 8 3 10 5 4 6 4 5 5 4 4 3 3 5 5 1 1 1 4 3 1 0 3 1 0 1 3 2 2 0 0 0 1 0 0 0 0 0 1 1 0 2 1 0 0 2 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9 9 3 3 8 8 3 3 9 6 4 9 7 5 8 7 8 5 9 14 9 11 12 15 17 16 19 16 21 21 23 25 21 32 25 29 34 36 51 44 45 0 46 42 47 40 37 37 30 36 27 30 30 25 25 17 19 19 15 17 15 17 7 15 17 9 10 12 10 7 14 7 7 5 8 7 6 5 5 4 5 3 4 3 5 3 3 4 2 4 4 2 3 2 2 3 2 5 1 5 3 4 2 1 1 0 0 3 2 0 1 2 2 0 2 2 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 6 3 4 8 9 6 5 6 7 2 11 7 4 12 7 11 5 8 9 8 11 8 12 13 15 21 13 20 17 20 23 22 28 28 24 38 32 47 44 36 46 0 45 46 32 42 41 37 36 31 32 31 28 25 22 19 13 13 14 14 18 8 12 9 13 8 9 13 9 9 9 5 7 6 9 4 4 3 5 7 2 6 4 1 2 2 2 3 5 2 2 2 4 1 2 1 2 4 2 2 2 0 1 1 0 1 0 1 2 2 1 1 1 1 0 1 1 0 0 0 2 1 0 0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 7 2 3 8 7 5 6 5 7 4 8 4 6 8 4 2 4 7 7 8 12 7 9 12 9 17 16 17 15 18 21 18 21 25 23 31 32 42 38 43 42 45 0 50 43 46 41 38 36 32 35 36 36 29 28 27 21 22 21 22 21 13 24 16 12 18 12 12 17 14 14 15 11 10 13 7 9 9 9 12 6 8 7 8 8 8 5 4 10 8 2 6 5 3 5 3 6 6 8 3 5 2 2 1 3 3 0 3 2 1 3 2 3 2 1 4 1 4 3 1 1 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 7 3 3 7 10 5 6 5 8 3 10 5 7 7 9 6 4 8 6 10 9 10 14 14 13 18 16 17 23 21 15 20 27 27 27 38 34 46 42 42 47 46 50 0 37 43 42 33 34 33 33 32 26 28 18 22 19 18 17 15 15 14 14 11 11 12 7 9 11 10 10 9 7 8 6 8 6 9 7 7 3 5 4 7 5 4 3 4 6 2 2 4 5 2 4 1 2 2 2 2 3 3 0 3 2 2 1 2 5 1 2 3 1 1 2 1 1 0 2 1 3 1 1 2 0 2 0 0 1 1 0 1 1 2 0 1 0 0 1 1 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 7 1 3 8 5 3 5 4 8 4 5 4 4 8 6 7 4 7 7 6 9 6 12 10 8 13 10 13 14 17 14 13 18 15 16 25 23 35 29 26 40 32 43 37 0 58 48 38 44 39 41 39 31 30 34 36 23 26 20 21 20 12 22 15 16 14 10 15 17 15 12 14 14 10 11 8 8 9 7 8 7 7 8 7 8 6 7 4 7 5 3 5 6 3 5 4 6 1 5 3 3 2 2 2 2 2 1 0 0 1 1 2 1 1 3 2 2 2 0 1 1 0 1 1 0 2 0 2 1 1 0 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 6 2 3 7 7 4 5 6 9 4 7 3 5 10 7 7 4 8 7 10 9 8 8 11 12 17 13 15 20 17 17 19 22 25 20 29 30 38 37 32 37 42 46 43 58 0 47 37 39 33 37 37 30 29 29 23 22 25 19 18 21 14 18 14 16 16 13 12 14 13 10 12 14 12 7 9 5 10 7 7 8 7 5 7 10 4 5 6 7 3 3 7 5 3 8 2 3 5 6 3 3 1 0 1 1 2 1 0 1 2 2 2 2 0 0 2 0 0 1 0 2 1 1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 0 1 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 5 2 2 8 5 5 5 4 7 3 6 3 4 7 6 4 4 8 4 8 7 7 12 10 9 14 9 19 18 15 19 22 25 26 20 29 29 33 36 26 37 41 41 42 48 47 0 38 42 40 37 39 35 30 31 33 28 24 17 25 22 14 20 12 11 14 12 11 14 9 13 11 8 13 9 7 7 8 7 7 6 7 2 5 5 3 4 4 9 3 3 3 3 3 4 1 5 5 6 3 2 2 2 2 2 1 1 1 3 2 2 1 1 2 0 2 1 0 0 1 2 0 1 0 1 1 0 1 0 1 0 1 0 2 0 1 2 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 5 1 3 8 7 3 5 4 6 4 7 6 2 8 3 6 2 4 3 5 9 5 8 7 9 10 11 8 15 16 11 13 18 16 17 22 25 27 26 25 30 37 38 33 38 37 38 0 54 48 49 47 43 45 38 39 35 32 30 29 31 26 33 24 19 23 21 23 23 21 17 17 16 17 13 14 18 14 15 15 11 9 8 11 10 7 6 9 11 9 7 10 6 6 4 5 8 4 9 4 5 4 4 2 5 3 2 5 2 2 3 4 2 0 2 4 1 2 2 2 4 0 0 1 2 1 1 0 1 2 1 0 0 1 1 0 2 1 2 2 0 0 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 6 2 2 7 6 5 5 4 7 2 7 5 5 8 7 5 2 6 8 7 7 6 11 11 11 15 12 13 16 18 17 10 22 18 19 25 25 37 30 32 36 36 36 34 44 39 42 54 0 41 44 38 36 35 29 28 20 27 22 20 22 17 19 18 11 13 17 15 13 14 14 12 8 9 5 9 10 11 6 8 3 6 3 5 5 1 4 4 9 3 2 3 3 1 2 2 7 6 4 4 3 3 2 1 1 3 2 3 3 2 3 2 1 1 1 3 1 1 2 1 2 1 2 0 1 1 1 1 0 0 1 1 1 1 1 0 1 0 2 1 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 5 2 2 6 5 2 4 5 6 1 5 6 3 6 5 6 3 4 5 8 7 6 8 9 11 10 10 11 13 16 9 14 17 17 18 24 21 33 28 23 27 31 32 33 39 33 40 48 41 0 47 45 48 45 33 41 39 37 38 36 35 22 34 28 29 27 24 21 22 19 20 25 22 16 15 16 12 14 15 12 11 12 13 10 15 7 13 8 10 5 8 6 9 6 4 3 6 8 7 3 3 5 3 4 1 0 4 4 3 3 2 3 0 1 1 5 1 2 1 2 1 1 1 0 0 0 2 0 2 3 0 1 0 3 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 7 0 3 6 7 4 4 4 5 3 3 4 3 5 5 7 3 7 8 5 5 7 10 8 8 12 12 12 13 16 13 13 22 18 15 20 27 28 28 26 30 32 35 33 41 37 37 49 44 47 0 48 42 43 39 42 37 30 28 30 31 26 32 23 21 28 22 24 19 19 18 17 17 13 14 11 13 9 11 15 9 11 10 9 7 7 8 9 12 5 6 4 9 2 5 3 7 7 7 4 6 4 3 2 5 4 3 4 4 2 3 4 3 2 3 4 1 4 2 2 1 0 1 1 2 2 1 1 1 1 2 1 0 2 0 1 0 1 3 1 0 2 1 1 2 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 4 2 2 5 5 2 5 5 4 2 4 5 3 8 6 6 4 3 5 8 3 4 9 9 12 12 13 13 12 12 10 15 19 14 13 26 25 27 26 23 30 31 36 32 39 37 39 47 38 45 48 0 42 43 40 47 37 40 36 29 37 24 33 25 22 27 22 28 20 20 17 21 15 16 18 13 19 15 11 11 13 12 8 11 14 6 7 12 14 6 8 6 9 6 7 4 8 7 11 5 4 4 4 3 6 1 4 3 3 1 7 1 3 4 1 4 2 3 1 2 2 0 0 0 1 0 1 1 0 0 1 2 0 1 1 0 2 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 5 2 3 8 4 3 5 5 6 4 4 5 1 7 5 3 3 6 5 8 8 7 7 8 10 13 9 9 14 9 14 10 11 13 13 19 16 23 23 19 25 28 36 26 31 30 35 43 36 48 42 42 0 44 42 49 43 41 36 34 35 27 36 28 25 24 26 22 21 20 17 19 19 18 16 15 20 17 14 13 12 14 11 8 15 8 10 14 16 6 6 10 8 5 6 6 8 8 9 8 9 9 6 5 4 4 4 5 2 3 6 5 1 3 2 7 4 5 3 2 5 2 3 2 5 2 2 3 1 3 2 2 3 2 2 2 0 1 2 0 1 1 1 2 1 2 0 0 1 0 0 0 1 1 0 0 0 2 2 1 0 0 1 2 0 1 0 1 0 0 0 2 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
